,id,picture_url,host_id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_picture_url,host_total_listings_count,host_verifications,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,guests_included,minimum_nights,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,cancellation_policy,reviews_per_month,picture
188,9694921,https://a2.muscache.com/ac/pictures/1cd6591c-b314-43c2-832f-d95b8ea464e0.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,3787979,2012-10-07,within an hour,100%,100%,f,"https://a1.muscache.com/ac/users/3787979/profile_pic/1435779428/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2,"['email', 'phone', 'reviews']",f,47.63840683612418,-122.34407700488278,House,Entire home/apt,5,2.0,3,3,Real Bed,"{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Pets Allowed,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hair Dryer,Iron,Laptop Friendly Workspace}",$196.00,5,2,1,2015-12-31,2015-12-31,100,10,10,10,10,10,10,flexible,1.0,2f63c7a6-e566-11e8-a32a-f21898466bab.jpg
189,2472850,https://a0.muscache.com/ac/pictures/32801423/1e51c8b7_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2840320,2012-07-05,,,,f,"https://a1.muscache.com/ac/users/2840320/profile_pic/1393536438/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,"['email', 'phone', 'reviews', 'kba']",t,47.629003872340526,-122.34382334831317,Apartment,Entire home/apt,4,1.0,1,2,Real Bed,"{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Wheelchair Accessible,Kitchen,Pets Allowed,Elevator in Building,Heating,Washer,Dryer,Essentials,Shampoo}",$195.00,1,2,28,2014-05-19,2015-09-07,82,9,8,9,9,9,8,strict,1.41,2f79bfac-e566-11e8-bbda-f21898466bab.jpg
190,5487522,https://a1.muscache.com/ac/pictures/68531717/724a4784_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,13546801,2014-03-26,within a day,75%,,f,"https://a2.muscache.com/ac/users/13546801/profile_pic/1425059326/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2,"['email', 'phone', 'reviews']",f,47.63935866753714,-122.34402874897694,Apartment,Entire home/apt,4,2.0,2,2,Real Bed,"{Internet,Wireless Internet,Wheelchair Accessible,Kitchen,Free Parking on Premises,Elevator in Building,Indoor Fireplace,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,First Aid Kit,Essentials,Shampoo}",$200.00,2,2,7,2015-03-23,2015-10-03,89,9,9,9,9,9,9,moderate,0.73,2f8ba91a-e566-11e8-b992-f21898466bab.jpg
191,4016650,https://a2.muscache.com/ac/pictures/69264754/f96b99c2_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,238431,2010-09-18,within an hour,100%,100%,t,"https://a2.muscache.com/ac/users/238431/profile_pic/1425605623/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,"['email', 'phone', 'reviews', 'manual_offline', 'jumio', 'kba']",t,47.640119720750725,-122.34452981345041,House,Private room,2,1.5,1,1,Real Bed,"{TV,Cable TV,Internet,Wireless Internet,Kitchen,Breakfast,Indoor Fireplace,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}",$90.00,1,2,36,2015-03-01,2015-11-18,97,10,10,10,10,9,10,strict,3.48,2f975c88-e566-11e8-bfda-f21898466bab.jpg
192,3479241,https://a1.muscache.com/ac/pictures/43957041/8a59198a_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,15893988,2014-05-23,within a day,50%,,f,"https://a0.muscache.com/ac/users/15893988/profile_pic/1405180618/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,"['email', 'phone', 'google', 'linkedin', 'reviews', 'jumio']",t,47.63987162110587,-122.34183446186633,Apartment,Private room,2,1.0,1,1,Real Bed,"{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Gym,Pets live on this property,Cat(s),Elevator in Building,Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Essentials,Shampoo}",$125.00,1,2,16,2014-08-01,2015-08-17,92,10,9,9,10,10,9,moderate,0.92,2fa7ad18-e566-11e8-9ef1-f21898466bab.jpg
193,5848400,https://a1.muscache.com/ac/pictures/74328513/901a0ffe_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,430709,2011-03-08,within a day,88%,100%,f,"https://a2.muscache.com/ac/users/430709/profile_pic/1407448665/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",36,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,47.63214523371973,-122.35064869111656,House,Entire home/apt,8,1.5,3,5,Real Bed,"{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Family/Kid Friendly,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Essentials,Shampoo}",$250.00,1,3,4,2015-05-09,2015-10-19,90,9,10,10,10,10,9,strict,0.5,2fb85386-e566-11e8-8b46-f21898466bab.jpg
194,6077760,https://a2.muscache.com/ac/pictures/81360593/d1d75291_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,21288637,2014-09-13,within an hour,100%,100%,t,"https://a0.muscache.com/ac/users/21288637/profile_pic/1410629773/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,47.634532624200055,-122.34379009996228,House,Private room,2,1.5,1,1,Real Bed,"{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Indoor Fireplace,Buzzer/Wireless Intercom,Heating,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}",$130.00,1,2,23,2015-05-14,2015-10-25,98,10,10,10,10,10,10,moderate,2.92,2fc7a262-e566-11e8-9d0d-f21898466bab.jpg
195,4642956,https://a0.muscache.com/ac/pictures/59471948/4150f110_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,24038354,2014-11-22,within a few hours,100%,,f,"https://a2.muscache.com/ac/users/24038354/profile_pic/1416681108/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,47.629947433277685,-122.35138796733871,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,"{Cable TV,Wireless Internet,Kitchen,Heating,Smoke Detector,Carbon Monoxide Detector,Essentials}",$209.00,2,3,1,2015-03-08,2015-03-08,100,10,10,10,10,10,8,moderate,0.1,2fda01fa-e566-11e8-a2ab-f21898466bab.jpg
196,1167507,https://a1.muscache.com/ac/pictures/17558676/4a1c2aae_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,6393323,2013-05-14,within an hour,100%,100%,t,"https://a1.muscache.com/ac/users/6393323/profile_pic/1368574449/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,"['email', 'phone', 'reviews', 'kba']",t,47.6319214282471,-122.34852025483623,Apartment,Entire home/apt,4,1.0,1,2,Real Bed,"{TV,Cable TV,Internet,Wireless Internet,Kitchen,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher}",$110.00,2,2,61,2013-06-02,2015-12-11,97,10,10,10,10,10,10,strict,1.93,2fecf762-e566-11e8-9506-f21898466bab.jpg
197,6044106,https://a1.muscache.com/ac/pictures/76750065/085d8f0f_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,31366898,2015-04-16,within an hour,100%,100%,f,"https://a1.muscache.com/ac/users/31366898/profile_pic/1429730862/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",6,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,47.64154276225782,-122.34466124326784,Apartment,Entire home/apt,4,1.0,1,2,Real Bed,"{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Gym,Elevator in Building,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}",$90.00,0,2,50,2015-04-26,2015-12-28,96,10,10,10,10,9,10,strict,5.91,2ffd692e-e566-11e8-b7de-f21898466bab.jpg
198,1799255,https://a1.muscache.com/ac/pictures/38487426/dad1e5b2_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,9435135,2013-10-15,within a day,83%,100%,f,"https://a0.muscache.com/ac/users/9435135/profile_pic/1383530215/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,47.638129028014404,-122.35237403416494,House,Private room,2,1.0,1,1,Real Bed,"{TV,Cable TV,Wireless Internet,Kitchen,Free Parking on Premises,Pets live on this property,Dog(s),Heating,Washer,Dryer,Essentials,Shampoo}",$90.00,1,2,55,2014-01-13,2015-11-17,97,10,9,10,10,10,10,flexible,2.29,30066b50-e566-11e8-a58b-f21898466bab.jpg
199,8941768,https://a2.muscache.com/ac/pictures/58b80838-9129-4c45-bd04-4b2e693858fc.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,3022709,2012-07-22,within a few hours,100%,100%,f,"https://a0.muscache.com/ac/users/3022709/profile_pic/1343010762/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2,"['email', 'phone', 'facebook', 'reviews']",f,47.63279987984936,-122.34655790024463,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,"{TV,Wireless Internet,Kitchen,Free Parking on Premises,Pets Allowed,Elevator in Building,Heating,Washer,Dryer,Essentials,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}",$130.00,2,1,1,2015-11-15,2015-11-15,100,10,10,10,10,10,10,flexible,0.59,301b6712-e566-11e8-ac99-f21898466bab.jpg
200,6569950,https://a2.muscache.com/ac/pictures/82701271/582c4a86_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,34363282,2015-05-27,,,,f,"https://a0.muscache.com/ac/users/34363282/profile_pic/1433526885/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,"['email', 'phone', 'reviews']",f,47.630826689711036,-122.35622983326977,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,"{TV,Wireless Internet,Kitchen,Gym,Elevator in Building,Heating,Washer,Dryer,Smoke Detector}",$175.00,1,2,1,2015-08-10,2015-08-10,100,10,10,10,10,10,10,flexible,0.2,302b5942-e566-11e8-a29a-f21898466bab.jpg
201,7733192,https://a0.muscache.com/ac/pictures/98306162/66d7df9d_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,24633415,2014-12-08,within an hour,100%,100%,t,"https://a2.muscache.com/ac/users/24633415/profile_pic/1418084161/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",4,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,47.63275639899965,-122.34698651876323,House,Entire home/apt,8,3.5,3,3,Real Bed,"{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Pets Allowed,Indoor Fireplace,Heating,Family/Kid Friendly,Suitable for Events,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}",$749.00,4,1,12,2015-08-23,2016-01-01,100,10,10,10,10,10,9,moderate,2.67,303a8034-e566-11e8-b771-f21898466bab.jpg
202,5175631,https://a2.muscache.com/ac/pictures/64720660/0c79490a_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,17039361,2014-06-20,within a few hours,100%,100%,t,"https://a0.muscache.com/ac/users/17039361/profile_pic/1418333524/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,47.642369172573645,-122.34408644762196,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,"{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Indoor Fireplace,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}",$165.00,2,2,26,2015-03-08,2015-12-11,98,10,10,10,10,10,10,strict,2.57,304f192c-e566-11e8-a828-f21898466bab.jpg
203,9134193,https://a2.muscache.com/ac/pictures/6cd11e89-b883-4b3a-b509-9af65fc1d50b.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,47573170,2015-10-27,within an hour,100%,100%,f,"https://a2.muscache.com/ac/pictures/8fe0d846-4f63-4639-9d8c-ed88df0c32ca.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,"['email', 'phone', 'reviews']",f,47.636855033869885,-122.35687346223659,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,"{TV,Wireless Internet,Wheelchair Accessible,Kitchen,Free Parking on Premises,Pets Allowed,Gym,Elevator in Building,Buzzer/Wireless Intercom,Heating,Washer,Dryer,Smoke Detector,Essentials,Shampoo,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}",$80.00,1,1,1,2015-12-20,2015-12-20,100,10,10,10,10,10,10,moderate,1.0,305fed4c-e566-11e8-a8d0-f21898466bab.jpg
204,2481189,https://a0.muscache.com/ac/pictures/33312366/4b9f95dd_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,12693172,2014-03-01,within a few hours,90%,100%,t,"https://a0.muscache.com/ac/users/12693172/profile_pic/1439303527/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,47.636302850564185,-122.34782710866664,House,Entire home/apt,6,2.0,3,4,Real Bed,"{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Shampoo}",$285.00,1,2,53,2014-03-17,2015-11-23,96,10,10,10,10,9,10,strict,2.41,306ca51e-e566-11e8-a0ff-f21898466bab.jpg
205,8535897,https://a2.muscache.com/ac/pictures/d14b7999-f27f-483a-b92d-b210c6921c9e.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,23822173,2014-11-16,within an hour,100%,100%,f,"https://a2.muscache.com/ac/users/23822173/profile_pic/1442951640/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",t,47.63321404453066,-122.35493979697122,House,Private room,2,1.0,1,1,Real Bed,"{TV,Cable TV,Internet,Wireless Internet,Pets live on this property,Dog(s),Heating,Family/Kid Friendly,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo}",$80.00,2,1,13,2015-09-25,2015-12-29,100,10,10,10,10,10,10,strict,3.82,307b637e-e566-11e8-9f70-f21898466bab.jpg
206,3144311,https://a2.muscache.com/ac/pictures/102748415/6239d83d_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,1917040,2012-03-13,within an hour,100%,,f,"https://a0.muscache.com/ac/users/1917040/profile_pic/1401474721/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,47.63770584557101,-122.34398776349178,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,"{TV,Cable TV,Internet,Wireless Internet,Kitchen,Pets Allowed,Elevator in Building,Hot Tub,Indoor Fireplace,Buzzer/Wireless Intercom,Heating,Washer,Dryer,Smoke Detector,Essentials,Shampoo}",$68.00,2,20,4,2015-06-29,2015-09-08,95,10,9,10,10,10,9,moderate,0.63,308d7438-e566-11e8-87a5-f21898466bab.jpg
207,6781308,https://a2.muscache.com/ac/pictures/95139481/2788b597_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,33944952,2015-05-21,within an hour,94%,100%,t,"https://a0.muscache.com/ac/users/33944952/profile_pic/1433976943/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,47.64219185671586,-122.34643033714576,Apartment,Entire home/apt,4,1.0,1,2,Real Bed,"{TV,Cable TV,Internet,Wireless Internet,Wheelchair Accessible,Kitchen,Free Parking on Premises,Gym,Elevator in Building,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Fire Extinguisher,Essentials,Shampoo}",$125.00,1,2,32,2015-06-14,2015-12-18,97,10,10,10,10,9,10,strict,4.68,309f720a-e566-11e8-9a8a-f21898466bab.jpg
208,160222,https://a2.muscache.com/ac/pictures/43115458/3e94e059_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,767899,2011-07-01,,,,f,"https://a1.muscache.com/ac/users/767899/profile_pic/1310054863/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,47.640346062206866,-122.34208824893022,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,"{TV,Cable TV,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Washer,Dryer,Essentials,Shampoo}",$110.00,2,2,53,2011-07-20,2015-10-10,93,9,9,10,10,10,9,moderate,0.98,30b29812-e566-11e8-ab8d-f21898466bab.jpg
209,4250367,https://a0.muscache.com/ac/pictures/69002253/486e0e1e_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,919364,2011-08-04,within a few hours,90%,100%,f,"https://a1.muscache.com/ac/users/919364/profile_pic/1312599255/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",9,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,47.62905146544943,-122.35098931248785,House,Entire home/apt,7,4.0,3,3,Real Bed,"{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Pets Allowed,Breakfast,Heating,Family/Kid Friendly,Suitable for Events,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo}",$600.00,1,3,8,2014-10-13,2015-11-29,100,10,10,10,10,10,10,flexible,0.53,30c3abf4-e566-11e8-9971-f21898466bab.jpg
210,8755479,https://a1.muscache.com/ac/pictures/110920961/948da2e8_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,6097842,2013-04-26,within a few hours,100%,100%,f,"https://a1.muscache.com/ac/users/6097842/profile_pic/1435339146/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,47.629834373737204,-122.34687216497706,Apartment,Entire home/apt,4,2.0,2,2,Real Bed,"{Internet,Wireless Internet,Kitchen,Pets Allowed,Pets live on this property,Dog(s),Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo}",$235.00,2,1,2,2015-10-13,2015-11-28,100,10,10,9,10,10,9,moderate,0.71,30d51612-e566-11e8-8338-f21898466bab.jpg
211,8829156,https://a2.muscache.com/ac/pictures/111708233/54642b85_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,46243391,2015-10-10,within an hour,100%,100%,f,"https://a1.muscache.com/ac/users/46243391/profile_pic/1444515067/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2,"['email', 'phone', 'google', 'linkedin', 'reviews', 'kba']",t,47.640515525797184,-122.34450402727064,Apartment,Entire home/apt,4,1.0,1,2,Real Bed,"{TV,Cable TV,Internet,Wireless Internet,Kitchen,Gym,Elevator in Building,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo}",$75.00,3,1,7,2015-10-18,2015-12-28,100,10,10,10,10,10,10,flexible,2.66,30e70658-e566-11e8-926e-f21898466bab.jpg
212,5126077,https://a0.muscache.com/ac/pictures/108046223/9dc2468b_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,6097842,2013-04-26,within a few hours,100%,100%,f,"https://a1.muscache.com/ac/users/6097842/profile_pic/1435339146/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,47.630003973020365,-122.34512025210606,Apartment,Private room,2,1.0,1,1,Real Bed,"{Internet,Wireless Internet,Kitchen,Free Parking on Premises,Pets Allowed,Pets live on this property,Dog(s),Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Laptop Friendly Workspace}",$95.00,1,1,1,2015-10-08,2015-10-08,80,10,10,10,10,8,6,moderate,0.34,31174c12-e566-11e8-a686-f21898466bab.jpg
213,6108796,https://a2.muscache.com/ac/pictures/78370218/dcecd798_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,31366898,2015-04-16,within an hour,100%,100%,f,"https://a1.muscache.com/ac/users/31366898/profile_pic/1429730862/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",6,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,47.64103957706406,-122.34440379321084,Apartment,Entire home/apt,4,1.0,1,2,Real Bed,"{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Gym,Elevator in Building,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}",$103.00,4,2,49,2015-04-27,2015-12-17,95,10,10,10,10,9,9,strict,5.81,312b29f8-e566-11e8-8eaf-f21898466bab.jpg
214,2692126,https://a0.muscache.com/ac/pictures/36793862/b40b11ea_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,106972,2010-04-11,within an hour,100%,100%,f,"https://a0.muscache.com/ac/users/106972/profile_pic/1311051850/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,"['email', 'phone', 'linkedin', 'reviews']",f,47.631112415772314,-122.34396424619324,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,"{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo}",$120.00,2,3,59,2014-08-10,2015-12-13,98,10,10,10,10,9,10,strict,3.45,313a63c8-e566-11e8-a230-f21898466bab.jpg
215,3544953,https://a1.muscache.com/ac/pictures/91624148/e5497dc3_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,15791829,2014-05-21,within an hour,100%,100%,t,"https://a1.muscache.com/ac/users/15791829/profile_pic/1404956469/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",t,47.64071111274443,-122.3463179295815,Apartment,Private room,2,1.0,1,1,Real Bed,"{TV,Internet,Wireless Internet,Wheelchair Accessible,Kitchen,Elevator in Building,Buzzer/Wireless Intercom,Heating,Washer,Dryer,Essentials,Shampoo}",$99.00,2,2,18,2014-07-22,2015-09-25,97,10,10,10,10,10,10,flexible,1.02,314fc0c6-e566-11e8-a420-f21898466bab.jpg
216,2020505,https://a0.muscache.com/ac/pictures/27730865/a51350fb_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,10385963,2013-12-02,within a few hours,100%,100%,t,"https://a1.muscache.com/ac/users/10385963/profile_pic/1386024776/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,"['email', 'phone', 'reviews', 'kba']",t,47.641451971760034,-122.3528848146092,House,Entire home/apt,2,1.0,1,1,Real Bed,"{TV,Cable TV,Internet,Wireless Internet,Free Parking on Premises,Breakfast,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials}",$142.00,1,3,63,2014-02-18,2015-10-19,99,10,10,10,10,10,10,moderate,2.76,31602cca-e566-11e8-b2f0-f21898466bab.jpg
217,5580457,https://a1.muscache.com/ac/pictures/69494675/1620f870_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,17572659,2014-07-02,within a few hours,100%,100%,f,"https://a2.muscache.com/ac/pictures/4ecf433f-a306-4459-8166-e4639ed0ae62.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,47.643874827414564,-122.34614433037541,Apartment,Entire home/apt,2,1.0,1,2,Real Bed,"{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Pets Allowed,Gym,Pets live on this property,Dog(s),Elevator in Building,Indoor Fireplace,Buzzer/Wireless Intercom,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo,24-Hour Check-in,Hair Dryer,Iron,Laptop Friendly Workspace}",$150.00,2,2,16,2015-03-29,2016-01-03,93,10,10,9,10,9,9,moderate,1.7,31811158-e566-11e8-a308-f21898466bab.jpg
